Source,Destination
107833107845497630206,116573735542965490994
118189579474565903298,106167080271062703933
105237212888595777019,104102743248207705784
102204551868146455501,101547242940587948399
109130886479781915270,101698568710409127237
100221555167886931877,114783963660941257693
101052845941647002594,108082478497335384404
110788689115113965536,106168900754103197479
106636280351174936240,114236604403554541461
109342148209917802565,114930558215776389910
106612198252274444886,107760322959931160638
116663982997041117781,103012564142649561853
116766352265080910418,116200892915573902040
106862156479660675047,114377498341959850131
118189579474565903298,116819601264686093434
105557068601771362265,115740425396974668440
100327603635717936220,107358098398038450654
108008623488351650065,104699108013523482558
116059703588219590243,112671613807103204042
111121336912406932897,114487965928288927815
116737306836663798171,112246941389479622430
114629508960670409934,118207880179234484610
107625557514813177939,106198127150293840110
116059703588219590243,114870652491954460386
110446538727989465968,108986482395975467331
102854311912714900388,107892094740226004193
105857903906473238896,103053466327430879895
103420968359115326770,102467684150504816942
101465854435804471513,102533732658641069172
103020757351652425388,117239835968550626698
100043057758270223301,105593270217665985575
114126308045090257233,114618043230336563405
105015334290243649083,114364966738487776347
104397059726359189186,116965236050828694670
111510457148784436503,109371868348454784979
105126600602218044918,107026562482823964307
106930366760781442169,106162495480110745488
109130886479781915270,103875258484706784219
111164617594851614734,103716847685048716973
112707199408484711520,113102862520765968586
118053787345192709725,107808632970543448071
101448421982595335481,104167949686819312626
116059703588219590243,100529254209883138518
103839604733587411268,115858612877723984178
102255986016613110352,104557885419342982371
115663349712547159066,108271734388645113229
110276241285032138769,108657110797634380814
115106448444522478339,111310990991240556038
101052845941647002594,103429767916333774260
116594199576805510790,102476152658204495450
113180815516125966443,109123888989768381249
111220150614792065275,117630946657875928602
118224579703977604263,114919915226752492773
111711145986835145800,115691607133254129876
100528843579371775272,112375731670409469973
102002299339025067376,101333593083741950617
109829103207295789295,107545326706908151271
117286003363424561697,106707821265981413302
118189579474565903298,117501857213226184953
107156755577155979497,116113014152499702246
114757464889188562276,118301727363923491343
113514115429569600130,106450719398380308721
117286003363424561697,114204703228150089266
108056398297424061653,112651821425677274147
113550515771257787396,106204349636430606809
110776101657735290617,111121994667003605939
113554941842237111460,107558061013247958406
104484219049883711215,103861741370066605527
112527318327313368964,118015300804185508647
109486203725207616885,113436306744042033632
103490014051577974992,100940716892313727285
109877035555455451821,116200892915573902040
103389452828130864950,116222833568410151476
118189579474565903298,109877035555455451821
110865239138634754687,107330528562005281406
114469254206078607532,100432456209427807893
101748070371523002333,106414070518123325797
100377940347053808663,109019976856333185847
103461291458554701630,103203314859566576853
107833107845497630206,107234826207633309420
109383523392433949793,101441913939865423456
105803618710924334481,114340129708942794232
105312096129013929007,115360979797396777969
117766241773876813219,103097764320602190090
111527751772875860138,116860750964767060846
115516333681138986628,118320665823821681206
108079904701697074842,116719211656774388392
117388252776312694644,107151624355255036787
108271072818821907893,108998673146368660257
116947906726568301788,100124389520659251191
114870652491954460386,107211094246725549672
101748070371523002333,104586573589872571364
112651821425677274147,112658509879375652305
105126600602218044918,112799900876016618370
112333933532796782076,116805285176805120365
105902716863305090394,117186458716523937136
106528121033852984589,113881433443048137993
103484147548147545515,112333933532796782076
103616688306533110915,109813811254829685344
108466870039650470305,106792630639449031994
107379489464447013340,104895617958403173354
100973338013746275174,100814778216375933054
107022061436866576067,103345707817934461425
103150328351925153314,114746422988923214718
113881433443048137993,104621204832216628958
101052845941647002594,105841645449323318101
108587324540492658549,107892094740226004193
110877363259509543172,100872931924256445066
105076678694475690385,114506169898055621778
117297867503542100495,114699336529956127102
103697821787469756035,102216887206636463918
108222776324091828698,114857801937726299428
117270655453846612117,108320953284407783437
107991035368810507771,116992221479414639679
114121522802422541341,101265890424846702444
102255986016613110352,103135469583952620852
111091089527727420853,103907806627406122152
103490014051577974992,104376123433741873548
108066571890832937802,104298156070730115178
103368812767070779872,116394575739281318169
109201681846030076792,113186623583029971455
112424773829882275048,108320953284407783437
105741303026472281088,102341630040060852330
102038831382717835405,107444953832494307031
111220150614792065275,109306827362311084040
113202456305358222294,104737437767089317857
110776101657735290617,102255986016613110352
113838352498860544569,103389452828130864950
110348137481819778312,101333593083741950617
114247122654933033701,106812353891907639293
107583881769758392932,106792630639449031994
111035851894814840076,112658509879375652305
114987957963756854287,100327603635717936220
114870652491954460386,105008830087888413540
103103834116993607848,114850559479625069262
110776101657735290617,115324919838980591640
109398421611492546729,115478779964227301239
114089069528015035598,114274687956791581923
116092650580949837948,113116318008017777871
116979744203859215898,114935879585996359700
116719211656774388392,109590423597896078382
110446538727989465968,111633725541752229957
113348350930471935594,118301727363923491343
109266052612007295479,118197810020432218051
114650747666128230743,101600139368162447769
111121994667003605939,116013911318003177996
112527318327313368964,102604554618567108175
112658509879375652305,111079409215987263795
105248484118148978714,104233435224873922474
